registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2008-03-14,0.6,RUB,skill_fill_tbank,tbank_reestr,
2009-05-15,0.6,RUB,skill_fill_tbank,tbank_reestr,
2010-05-17,0.45,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-05-16,0.5,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-05-11,0.6,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-05-15,0.5,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-07-16,0.6,RUB,moex_iss,,
2015-07-16,0.65,RUB,moex_iss,,
2016-07-18,0.6,RUB,moex_iss,,
2017-07-19,0.6,RUB,moex_iss,,
2018-07-19,0.65,RUB,moex_iss,,
2019-07-18,0.65,RUB,moex_iss,,
2020-07-20,0.65,RUB,moex_iss,,
2021-07-20,0.7,RUB,moex_iss,,
2022-07-20,0.8,RUB,moex_iss,,
2023-07-20,0.8,RUB,moex_iss,,
2024-07-18,0.85,RUB,moex_iss,,
2025-07-17,0.9,RUB,moex_iss,,
2026-07-16,0.85,RUB,skill_fill_tbank,tbank_reestr,
